id,price,room_type,property_type,neighbourhood_cleansed,neighbourhood_norm,accommodates,bedrooms,beds,bathrooms,minimum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,host_is_superhost,is_commercial_host,calculated_host_listings_count,host_tenure_years,instant_bookable,latitude,longitude,dist_city_center_km,amenities_count,has_wifi,has_kitchen,has_washer,has_pool,has_pets_allowed,has_free_parking,has_workspace,has_aircon
5045518,125.0,Entire home/apt,Entire home,Dublin City,Donnycarney,3,2.0,2.0,1.0,7,75,87,0.72,4.89,False,0,1,10.674880219028063,False,53.37738,-6.21664,4.227234227716774,25,1,1,1,0,0,1,0,0
5056234,309.0,Entire home/apt,Entire townhouse,Dn Laoghaire-Rathdown,Clonskeagh,8,4.0,4.0,4.0,4,286,160,1.25,4.63,False,0,1,10.67214236824093,False,53.308929443359375,-6.234181880950928,4.870077790495575,34,1,1,1,0,0,1,1,0
5084809,65.0,Private room,Private room in home,Dublin City,Crumlin,2,1.0,1.0,1.0,2,46,140,1.09,4.73,False,0,1,10.663928815879535,False,53.31938,-6.31249,4.852781804052464,31,1,0,1,0,0,1,0,0
5085323,216.0,Entire home/apt,Entire home,Dublin City,D4,4,1.0,0.0,1.0,4,359,1,0.16,4.0,False,0,1,10.663928815879535,False,53.336,-6.2238,2.8755532511400315,10,1,1,1,0,0,1,1,0
5122717,113.0,Entire home/apt,Entire condo,Dublin City,Rathmines,2,1.0,1.0,1.0,2,227,338,2.69,4.79,True,1,7,10.809034907597535,False,53.31585,-6.26534,3.79327065711303,26,1,1,1,0,0,0,0,0
5123315,172.0,Entire home/apt,Entire rental unit,Dublin City,Rathmines,4,2.0,2.0,1.5,2,151,344,2.77,4.81,True,1,7,10.809034907597535,False,53.31585,-6.26534,3.79327065711303,35,1,1,0,0,0,0,0,0
5140160,160.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,2.0,3.0,2.0,2,211,275,2.52,4.74,True,1,7,10.809034907597535,False,53.31632,-6.26362,3.732632572369045,36,1,1,1,0,0,1,0,0
5140379,146.0,Entire home/apt,Entire rental unit,Dublin City,Rathmines,4,2.0,3.0,1.5,2,157,352,2.73,4.75,True,1,7,10.809034907597535,False,53.31635,-6.26355,3.7290260053363897,36,1,1,1,0,0,1,0,0
5166238,69.0,Private room,Private room in home,Dublin City,Dublin,2,1.0,1.0,2.5,1,203,95,0.74,4.88,True,0,3,10.639288158795345,False,53.3109,-6.28622,4.660984397047629,24,1,0,1,0,0,0,0,0
5198526,120.0,Private room,Private room in condo,Dublin City,Rialto,2,1.0,2.0,1.0,3,49,256,1.99,4.96,True,0,1,10.63107460643395,False,53.33851,-6.29102,2.401035155353659,40,1,1,1,0,0,1,0,0
5207710,247.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,4,2.0,2.0,1.0,2,107,141,1.1,4.63,False,0,1,11.1129363449692,False,53.35293,-6.23494,1.7242990741500746,55,1,1,0,0,0,1,0,0
5218203,65.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Blackrock,2,1.0,1.0,1.0,729,365,26,0.21,4.96,False,0,2,11.093771389459274,False,53.28486,-6.17929,9.021165236514689,22,1,1,1,0,0,1,0,0
5273761,55.0,Private room,Private room in condo,Dublin City,Dublin,2,1.0,2.0,1.0,2,166,316,2.57,4.64,True,0,1,10.609171800136892,False,53.40309,-6.15406,9.228548612884863,28,1,1,1,0,0,1,0,0
5337567,328.0,Entire home/apt,Entire condo,Dublin City,D1,5,2.0,3.0,2.0,2,327,495,3.86,4.83,False,0,1,9.894592744695414,False,53.35135,-6.24822,0.8227212786576628,49,1,1,1,0,0,1,0,0
5458089,84.0,Private room,Private room in home,Dublin City,Dublin,2,1.0,1.0,1.0,2,118,475,3.84,4.69,False,0,2,11.698836413415469,False,53.32844,-6.25069,2.461887045998819,15,1,0,0,0,0,1,0,0
5503634,120.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Unknown,6,3.0,6.0,1.5,28,132,0,0.0,,False,0,1,10.546201232032855,False,53.27209,-6.12299,12.592070044264512,5,0,0,0,0,0,0,1,0
5577135,140.0,Entire home/apt,Tiny home,Dublin City,Unknown,3,2.0,2.0,1.5,1,137,62,1.66,4.56,False,0,1,11.340177960301164,False,53.32341597043154,-6.248729872961294,3.0358131679155194,36,1,1,1,0,0,0,1,0
5580328,116.0,Entire home/apt,Entire rental unit,Dublin City,Temple Bar,2,1.0,2.0,1.0,14,189,402,3.14,4.92,,1,20,11.605749486652977,False,53.34435,-6.27018,0.8948972411934092,30,1,1,1,0,0,0,1,0
5624357,49.0,Private room,Private room in rental unit,Dublin City,Unknown,1,1.0,1.0,1.0,1,0,193,1.51,4.74,False,0,1,10.521560574948666,True,53.32813,-6.21572,3.8254659628058643,13,1,1,1,0,0,1,0,1
5656305,72.0,Private room,Private room in condo,Dublin City,Drumcondra,2,1.0,2.0,1.0,1,134,864,6.98,4.32,True,0,2,10.510609171800137,False,53.36374,-6.25532,1.5864622601149754,33,1,1,0,0,0,1,0,0
5696906,66.0,Private room,Private room in home,Dublin City,D6,1,1.0,1.0,1.0,3,308,292,2.34,4.79,True,0,2,12.276522929500342,False,53.32498,-6.25387,2.795293003705918,13,1,0,0,0,0,0,1,0
5710121,750.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,8,4.0,4.0,2.5,4,163,167,1.33,4.92,False,0,1,10.496919917864476,False,53.31579,-6.27226,3.8680121353625747,39,1,1,1,0,0,1,0,0
5754964,91.0,Private room,Private room in home,Dublin City,Dublin,2,1.0,1.0,1.0,2,290,60,0.47,4.92,False,0,1,10.485968514715948,False,53.33274,-6.28232,2.399172645912058,8,1,0,0,0,0,0,0,0
5790359,125.0,Entire home/apt,Entire home,Fingal,Skerries,5,3.0,3.0,2.5,2,297,115,0.91,4.63,True,0,1,11.97535934291581,False,53.58445,-6.12797,27.554362667630294,9,1,1,1,0,0,1,0,0
5871701,405.0,Entire home/apt,Entire home,Dublin City,Dublin,8,4.0,4.0,2.5,5,0,20,0.16,5.0,False,0,1,10.458590006844627,False,53.36795,-6.30309,3.492369088198405,28,1,1,1,0,0,1,0,0
5887717,155.0,Entire home/apt,Entire rental unit,Dublin City,Dublino,4,1.0,2.0,1.0,2,63,396,3.12,4.49,False,0,2,2.926762491444216,False,53.34567201643392,-6.251355819404125,0.7522386985253169,34,1,1,1,0,0,0,1,0
5889864,80.0,Private room,Private room in home,Fingal,Unknown,1,1.0,1.0,1.0,1,361,0,0.0,,False,0,1,10.902121834360027,False,53.36997,-6.39398,9.178821747491266,13,1,1,1,0,0,1,0,0
5893248,89.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,2,1.0,2.0,1.0,2,79,258,2.04,4.57,False,1,8,13.705681040383299,True,53.35699,-6.29095,2.1921784147492236,36,1,1,1,0,0,1,0,0
5931145,81.0,Entire home/apt,Entire rental unit,Dublin City,D7,2,1.0,1.0,0.5,2,155,206,1.64,4.63,False,1,8,13.705681040383299,True,53.35678,-6.29138,2.210543743319188,32,1,1,1,0,0,1,0,0
5946473,92.0,Private room,Private room in home,Dublin City,Drumcondra,2,1.0,1.0,1.0,3,319,292,2.32,4.72,True,0,1,11.044490075290897,False,53.37036,-6.25075,2.3748786812989238,27,1,1,1,0,0,0,1,0
6027743,206.0,Entire home/apt,Entire rental unit,Dublin City,D2,4,1.0,2.0,1.0,14,15,351,2.77,4.55,False,1,80,10.42299794661191,False,53.33952,-6.24184,1.679439050686378,46,1,1,1,0,0,0,0,0
6097160,480.0,Entire home/apt,Entire cabin,Dublin City,Bull Island,7,3.0,3.0,1.0,2,298,205,1.63,4.81,True,0,1,13.174537987679672,False,53.35856,-6.17581,5.709744459540649,23,1,1,1,0,1,1,0,0
6118304,49.0,Private room,Private room in townhouse,Dublin City,Drumcondra,2,1.0,0.0,1.0,3,129,178,1.41,4.61,False,0,1,12.243668720054757,False,53.3617,-6.25024,1.4841424614374596,9,1,0,0,0,0,0,0,0
6181296,85.0,Private room,Private room in home,Dublin City,Dublin,4,2.0,2.0,1.0,1,88,4,0.22,5.0,False,0,1,10.390143737166325,False,53.3109,-6.29004,4.761148986297967,20,1,1,1,0,0,1,1,0
6290081,667.0,Entire home/apt,Entire condo,Dublin City,Dublin,6,3.0,4.0,2.0,3,224,119,0.95,4.97,True,0,1,13.426420260095824,False,53.33687,-6.27574,1.7686949841556148,64,1,1,1,0,1,1,1,1
6347315,220.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,2,1.0,1.0,1.0,2,331,36,0.29,4.89,False,0,1,12.109514031485284,False,53.3393,-6.3307,4.832175772082465,29,1,1,1,0,1,1,1,0
6385487,117.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,2,1.0,2.0,1.0,6,21,151,1.2,4.92,True,0,1,10.368240930869268,False,53.35105880542923,-6.26476988196373,0.32898087101059237,35,1,1,1,0,0,0,1,0
6448254,59.0,Private room,Private room in rental unit,Fingal,Malahide,2,2.0,1.0,1.0,1,37,45,0.36,4.8,True,0,1,10.381930184804927,False,53.4476,-6.17971,12.132977311280365,25,1,0,0,0,0,1,1,0
6457068,124.0,Entire home/apt,Entire rental unit,Fingal,Skerries,4,2.0,3.0,2.0,28,296,174,1.39,4.88,False,0,1,10.360027378507871,False,53.57573,-6.10436,27.194356230183796,36,1,1,1,0,0,1,1,0
6465408,130.0,Entire home/apt,Entire guesthouse,Dublin City,Dolphin's Barn,2,1.0,1.0,1.0,3,50,214,1.71,4.95,True,0,1,10.329911019849419,False,53.33052,-6.29095,2.9617626979015257,37,1,0,0,0,0,0,1,0
6585603,162.0,Entire home/apt,Entire condo,Dublin City,Dublin,4,2.0,2.0,2.0,5,221,9,0.33,4.89,False,0,1,13.065023956194388,False,53.361365,-6.301431,3.026054457724302,30,1,1,1,0,0,1,0,0
6602165,88.0,Private room,Private room in townhouse,Dn Laoghaire-Rathdown,Stillorgan,6,2.0,4.0,1.5,2,116,243,2.01,4.88,False,0,2,14.203969883641342,False,53.28307,-6.19277,8.683799099844556,35,1,1,1,0,0,1,0,0
6630854,370.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Carrickmines,8,4.0,4.0,2.0,3,2,5,0.04,4.8,,0,1,6.694045174537988,False,53.24375,-6.18263,12.888682246772882,13,1,1,1,0,1,0,0,0
6633932,200.0,Entire home/apt,Entire home,Dublin City,Unknown,7,3.0,5.0,1.0,5,72,0,0.0,,False,0,1,13.248459958932239,False,53.3164533,-6.2976889,4.469619005164566,9,1,1,1,0,0,1,1,0
6657851,90.0,Private room,Private room in home,Fingal,Dublin,2,1.0,2.0,1.0,2,345,141,1.21,4.88,True,0,1,10.291581108829568,False,53.3802,-6.37504,8.353976633477624,11,1,0,1,0,0,1,0,0
6674154,351.0,Entire home/apt,Entire home,Dublin City,Ranelagh,6,3.0,4.0,2.0,14,94,22,0.18,4.91,False,0,1,10.288843258042437,False,53.31938,-6.24761,3.4894690719763313,48,1,1,1,0,1,1,1,0
6677566,99.0,Entire home/apt,Entire rental unit,Dublin City,Ranelagh,2,1.0,1.0,1.0,5,280,234,1.88,4.91,True,0,2,10.33264887063655,False,53.33039,-6.25338,2.2088187831498773,49,1,1,1,0,0,0,0,0
6677678,97.0,Entire home/apt,Entire rental unit,Dublin City,Ranelagh,2,1.0,1.0,1.5,5,116,233,1.9,4.94,True,0,2,10.33264887063655,False,53.33035,-6.25715,2.174787181644449,35,1,0,1,0,0,0,1,0
6681883,44.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,2.0,1,16,335,2.72,4.57,False,0,1,10.310746064339494,False,53.35954,-6.26403,1.1120820013161068,11,1,0,0,0,0,0,0,0
6697690,48.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Blackrock,1,1.0,1.0,2.0,2,21,31,0.27,4.94,True,0,2,11.690622861054072,False,53.28824,-6.1699,9.123121582851077,30,1,1,1,0,0,1,0,0
6705101,62.0,Private room,Private room in home,Fingal,Dublin,1,2.0,1.0,1.0,1,165,119,1.22,4.96,False,0,2,10.283367556468173,False,53.38883,-6.42096,11.542528923867906,26,1,0,0,0,0,1,0,0
6710681,150.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,2,1.0,2.0,1.0,30,178,83,0.66,4.93,True,1,7,10.680355920602327,False,53.33081,-6.2538,2.157338548666557,43,1,1,1,0,1,0,1,0
6719721,90.0,Entire home/apt,Entire rental unit,Dublin City,D8,4,1.0,2.0,1.0,30,78,362,2.9,4.48,False,1,5,10.694045174537989,False,53.34354,-6.28665,1.8881013297464748,26,1,1,1,0,0,1,0,0
6765402,135.0,Entire home/apt,Entire home,Dublin City,D4,2,1.0,1.0,1.0,15,345,142,1.2,4.96,True,0,2,11.173169062286105,False,53.34005,-6.23484,2.0131356392692874,33,1,1,1,0,0,0,1,0
6781323,60.0,Private room,Private room in home,Dublin City,Dublin,1,1.0,1.0,1.0,1,37,186,1.51,4.98,True,0,1,10.269678302532512,False,53.37577,-6.25987,2.8904232619306507,17,1,0,0,0,0,1,0,0
6803316,63.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Dun Laoghaire,2,1.0,1.0,1.0,2,25,161,1.3,4.9,False,0,1,10.264202600958248,False,53.29064,-6.13381,10.695863032693971,21,1,0,0,0,1,1,0,0
6806510,68.0,Private room,Private room in condo,Dublin City,Dublin,2,1.0,1.0,1.0,2,47,37,0.3,4.35,False,0,1,11.794661190965092,False,53.3513969,-6.2758249,1.0490006120231596,33,1,1,1,0,0,0,0,0
6816938,144.0,Entire home/apt,Entire townhouse,Dn Laoghaire-Rathdown,Glasthule,4,1.0,2.0,0.5,3,149,47,0.38,4.96,False,0,1,10.261464750171116,False,53.28442,-6.12623,11.522954593632415,37,1,1,1,0,0,1,0,0
6834535,265.0,Entire home/apt,Entire condo,Dublin City,Dublin,4,2.0,2.0,1.0,1,265,468,3.88,4.74,False,0,2,13.092402464065708,False,53.34433,-6.26798,0.7951126319249499,42,1,1,1,0,0,0,0,0
6841412,86.0,Entire home/apt,Entire guest suite,Dn Laoghaire-Rathdown,Blackrock,2,1.0,1.0,1.0,1,324,90,0.72,4.55,False,0,1,10.255989048596852,False,53.29427921102312,-6.1909022900918975,7.717890191695348,13,1,1,0,0,0,1,0,0
6847185,900.0,Entire home/apt,Entire townhouse,Dublin City,Ballsbridge,8,4.0,6.0,5.0,21,358,0,0.0,,False,0,1,13.620807665982204,False,53.33109,-6.24617,2.285107313617538,29,1,1,1,0,0,1,1,0
6991430,135.0,Entire home/apt,Entire condo,Dublin City,Temple Bar,3,1.0,2.0,1.0,14,157,459,3.69,4.91,,1,20,11.605749486652977,False,53.34344,-6.27003,0.9596448191852702,34,1,1,1,0,0,0,1,0
7015349,254.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Dalkey,6,3.0,3.0,1.5,7,111,26,0.21,5.0,False,0,1,11.38945927446954,False,53.2794,-6.10987,12.72419250433098,31,1,1,1,0,0,1,1,0
7032060,110.0,Entire home/apt,Entire condo,Dublin City,Dublin,5,1.0,3.0,1.0,2,140,237,5.92,4.58,True,0,2,10.510609171800137,False,53.36374,-6.2559,1.5788426037537762,32,1,0,0,0,0,0,1,0
7071476,195.0,Entire home/apt,Entire bungalow,Dublin City,Dublin,2,1.0,1.0,1.0,4,14,79,0.64,4.91,False,0,1,11.88227241615332,False,53.33093,-6.27281,2.259363323820038,27,1,1,1,0,0,1,1,0
7089384,90.0,Private room,Private room in rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,7,173,14,0.11,4.86,False,0,1,10.21492128678987,False,53.3582,-6.26135,0.9374713483161405,11,1,1,1,0,0,0,0,0
7132062,144.0,Entire home/apt,Entire loft,Dublin City,Dublin,2,0.0,1.0,1.0,2,154,527,4.28,4.83,True,0,4,13.434633812457221,False,53.356247,-6.25852,0.7272294309299037,44,1,1,1,0,0,0,0,0
7185702,83.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Carrickmines,2,1.0,1.0,2.5,1,296,35,0.46,4.77,False,0,1,10.198494182067078,False,53.24334,-6.18437,12.884462223693653,29,1,0,1,0,0,1,0,0
7192680,139.0,Entire home/apt,Entire rental unit,Dn Laoghaire-Rathdown,Dublin,4,2.0,2.0,2.0,3,221,78,2.89,4.76,False,0,1,10.198494182067078,False,53.25637,-6.14935,12.760419168832891,46,1,1,1,0,1,1,1,0
7214457,58.0,Private room,Private room in home,Fingal,Fingal,2,1.0,1.0,1.5,1,351,28,0.23,4.79,False,0,1,10.195756331279945,False,53.49532,-6.14576,17.896294568185862,15,1,1,0,0,1,1,0,0
7326322,136.0,Entire home/apt,Entire home,Dublin City,Dublin,2,0.0,1.0,1.0,1,243,42,0.34,4.88,True,0,1,10.286105407255304,False,53.35087,-6.28846,1.8790226794540779,13,1,1,1,0,0,0,0,0
7328652,79.0,Entire home/apt,Entire guesthouse,Fingal,Rush,2,1.0,1.0,1.5,2,262,576,4.66,4.88,True,0,2,11.085557837097879,False,53.52612,-6.08637,22.774586542803295,32,1,1,1,0,0,1,0,0
7392224,572.0,Entire home/apt,Entire townhouse,Dublin City,Rathmines,7,5.0,6.0,4.0,3,27,46,0.37,4.93,True,0,1,10.707734428473648,False,53.32113,-6.26046,3.190775945412475,82,1,1,1,1,1,1,1,0
7419724,110.0,Private room,Private room in home,Dublin City,Dublin,2,1.0,1.0,1.0,1,258,41,1.02,4.95,False,0,1,11.156741957563312,False,53.36994,-6.29407,3.1747500157119135,41,1,1,1,0,1,1,0,0
7450614,78.0,Private room,Private room in home,Fingal,Swords,2,1.0,1.0,1.0,1,74,268,2.17,4.77,True,0,2,10.160164271047227,False,53.45344,-6.2323,11.68387072325916,11,1,0,0,0,0,1,0,0
7531892,79.0,Private room,Private room in home,South Dublin,Unknown,1,1.0,1.0,1.0,1,350,77,0.62,4.7,True,0,3,10.149212867898699,False,53.28227,-6.45341,14.903704803532927,25,1,0,0,0,0,1,0,0
7542897,160.0,Entire home/apt,Entire home,Dublin City,Ballsbridge,2,1.0,1.0,1.0,30,131,108,0.89,4.91,False,0,1,10.146475017111568,False,53.33056,-6.24306,2.4297526154927476,36,1,1,1,0,0,0,0,0
7586899,96.0,Private room,Private room in bungalow,Dn Laoghaire-Rathdown,Killiney,2,1.0,1.0,1.0,2,199,189,1.54,4.94,True,0,2,14.587268993839835,False,53.24726,-6.11964,14.770994562970714,36,1,0,1,0,0,1,1,0
7590197,208.0,Entire home/apt,Entire rental unit,Dublin City,Drimnagh,5,3.0,4.0,2.0,2,301,130,1.06,4.42,False,1,14,12.232717316906228,False,53.33197,-6.32468,4.725047981223754,34,1,1,1,0,0,1,0,0
7595241,180.0,Private room,Private room in rental unit,South Dublin,Dublin,2,1.0,1.0,1.5,7,365,7,0.07,4.86,False,0,1,13.015742642026009,True,53.34873,-6.45125,12.71671435822511,38,1,1,1,0,0,1,1,1
7625212,83.0,Private room,Private room in home,Fingal,Dublin,2,1.0,1.0,1.5,1,7,412,3.35,4.64,False,0,1,10.132785763175907,True,53.45491,-6.23331,11.8350305928123,37,1,0,1,0,0,1,0,0
7630788,221.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,2.0,3.0,1.0,2,196,361,3.01,4.86,True,0,1,14.921286789869953,False,53.34679,-6.26313,0.38436778475494215,49,1,1,1,0,0,0,1,0
7692164,130.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,2,1.0,2.0,1.0,3,0,61,0.5,4.89,False,0,1,10.179329226557153,False,53.33963,-6.28038,1.7520254344862238,12,1,1,1,0,0,0,0,0
7781066,179.0,Entire home/apt,Entire condo,Dublin City,Temple Bar,3,1.0,2.0,1.0,14,141,472,3.84,4.9,,1,20,11.605749486652977,False,53.34499,-6.26823,0.7519782189907631,35,1,1,1,0,0,0,1,0
7892233,41.0,Private room,Private room in home,Dublin City,Rathmines,1,1.0,1.0,1.0,2,11,51,0.42,4.9,True,0,1,11.460643394934976,False,53.31633,-6.26212,3.726933775293566,32,1,1,1,0,0,1,0,0
8000922,122.0,Entire home/apt,Entire home,Dublin City,Dublin,3,2.0,2.0,1.0,1,227,8,0.11,5.0,False,0,1,10.072553045859001,False,53.36912,-6.17942,5.798268391891148,47,1,1,1,0,0,1,0,0
8003265,310.0,Entire home/apt,Castle,Fingal,Sutton,4,2.0,2.0,1.5,2,303,93,0.78,4.9,True,0,1,10.067077344284737,False,53.37636,-6.10116,10.999012986887532,46,1,1,1,0,0,1,0,0
8069996,300.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Dunlaoghaire,4,2.0,2.0,1.5,6,253,6,0.05,4.83,False,0,1,10.102669404517453,False,53.27852,-6.15135,10.754479052802678,36,1,1,1,0,0,1,0,0
8080563,327.0,Entire home/apt,Entire home,Fingal,Dublin,12,5.0,8.0,4.0,2,305,308,2.56,4.56,False,1,14,12.232717316906228,False,53.38315,-6.41383,10.873192273163372,37,1,1,1,0,0,1,1,0
8097974,171.0,Private room,Private room in condo,Dublin City,Dublin,2,1.0,1.0,2.0,6,257,27,0.24,4.81,False,0,1,10.053388090349076,False,53.34804,-6.24427,1.0853350610229084,20,1,1,1,0,0,0,1,0
8196103,299.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,5,2.0,4.0,2.5,5,43,238,1.97,4.76,False,0,1,10.904859685147159,False,53.3463,-6.26701,0.5928011557119315,24,1,1,1,0,1,0,1,0
8224514,79.0,Private room,Private room in home,South Dublin,Unknown,1,1.0,1.0,1.0,1,357,60,0.5,4.75,True,0,3,10.149212867898699,False,53.2829,-6.45473,14.944601919268816,26,1,0,0,0,0,1,1,0
8286998,74.0,Private room,Private room in condo,Dublin City,Dublin,2,1.0,1.0,1.0,2,220,679,5.57,4.89,True,0,1,13.544147843942506,False,53.33806,-6.29303,2.5414771801488287,55,1,1,1,0,0,1,0,0
8377038,69.0,Private room,Private room in home,Dublin City,D5,1,4.0,4.0,2.0,2,16,166,1.36,4.87,True,0,2,10.171115674195756,False,53.37762,-6.17104,6.70043896982512,16,1,0,0,0,0,1,1,0
8380582,52.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Glenageary,1,1.0,1.0,1.0,3,105,101,1.01,4.8,True,0,2,10.00684462696783,False,53.28582,-6.12059,11.721375768602977,27,1,1,0,0,0,1,1,0
8381293,141.0,Private room,Private room in condo,Dublin City,D8,2,1.0,1.0,1.0,2,34,318,3.68,4.92,True,0,1,10.009582477754963,False,53.3317,-6.26554,2.0444104404431673,38,1,0,0,0,0,0,0,1
8425181,152.0,Entire home/apt,Entire condo,Dublin City,Rathmines,3,2.0,2.0,1.0,10,70,120,1.01,4.88,False,0,1,10.72416153319644,False,53.31953,-6.26626,3.3921417519021078,35,1,1,1,0,0,1,0,0
8446604,220.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,2.0,2.0,1.0,6,6,132,1.09,4.73,False,0,4,9.995893223819301,False,53.33118,-6.26322,2.081376762598725,30,1,1,1,0,0,0,1,0
8527908,192.0,Private room,Private room in rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,1,70,0,0.0,,False,0,1,11.548254620123203,False,53.3402296,-6.2257879,2.533324002994913,7,1,1,1,0,0,1,0,0
8543762,215.0,Entire home/apt,Entire condo,Dublin City,Unknown,6,2.0,1.0,1.0,2,142,83,0.68,4.71,False,0,1,10.042436687200547,False,53.33706,-6.28318,2.0814833782590636,15,1,1,0,0,0,1,0,0
8550046,252.0,Entire home/apt,Entire home,Dublin City,D2,8,3.0,5.0,3.0,22,94,149,1.23,4.41,True,0,2,9.984941820670773,False,53.33906,-6.24152,1.7300738544395675,18,1,1,1,0,0,0,1,0
8559817,73.0,Private room,Private room in home,Fingal,Blanchardstown,1,1.0,1.0,1.0,1,26,329,2.72,4.92,True,0,3,9.976728268309378,False,53.39647,-6.37737,9.364334185739413,52,1,0,1,0,0,1,1,0
8643994,44.0,Private room,Private room in home,Dublin City,Artane,1,1.0,1.0,1.0,3,37,119,1.33,4.8,False,0,2,10.168377823408624,False,53.38593,-6.19559,5.892589173475334,44,1,1,1,0,0,1,0,0
8731351,275.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,2.0,2.0,1.0,14,279,68,0.62,4.54,False,0,3,11.611225188227241,False,53.35387,-6.25993,0.4536316265239732,44,1,1,1,0,0,0,1,0
8754292,155.0,Private room,Private room in rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,3,266,0,0.0,,False,0,1,9.949349760438055,False,53.34574266226021,-6.236434355378151,1.6522690121579986,21,1,1,1,0,0,0,0,0
8784741,316.0,Entire home/apt,Entire condo,Dublin City,Dublin,6,2.0,4.0,2.0,3,140,187,1.56,4.75,False,1,5,10.198494182067078,True,53.34779,-6.27873,1.247563773529558,54,1,1,1,0,0,1,1,0
8864614,75.0,Private room,Private room in townhouse,Dublin City,Unknown,1,1.0,1.0,3.0,16,145,77,1.91,4.75,True,0,4,13.262149212867898,False,53.35932,-6.24341,1.5451103414075664,44,1,1,1,0,0,0,0,0
9003802,350.0,Entire home/apt,Entire rental unit,Dublin City,D4,4,2.0,2.0,2.0,14,352,242,2.03,4.62,False,1,8,10.225872689938399,False,53.32523,-6.2437,2.949574636469248,42,1,1,1,0,0,1,1,0
9038493,438.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,2,1.0,1.0,1.0,3,337,95,0.79,4.89,False,0,1,10.57905544147844,True,53.34197,-6.23663,1.8012336773824031,33,1,1,1,0,1,1,0,1
9044749,124.0,Entire home/apt,Entire guest suite,Fingal,Dublin,2,1.0,1.0,1.0,3,87,20,0.17,4.5,False,1,14,12.232717316906228,False,53.38315,-6.41383,10.873192273163372,21,1,1,1,0,0,1,0,0
9111307,881.0,Entire home/apt,Entire home,Dublin City,Glasnevin,15,6.0,13.0,2.0,2,86,156,1.3,4.94,True,0,4,15.093771389459274,False,53.37833,-6.26803,3.2166216942813954,56,1,1,1,0,1,1,0,0
9122936,102.0,Private room,Private room in home,Dublin City,D5,2,4.0,1.0,2.0,2,151,204,1.76,4.82,True,0,2,10.171115674195756,False,53.37957587319908,-6.170369608239015,6.842655024200117,26,1,0,0,0,0,1,0,0
9160181,131.0,Entire home/apt,Entire condo,Dn Laoghaire-Rathdown,Dalkey,2,1.0,1.0,1.0,2,274,462,3.9,4.94,True,0,1,11.441478439425051,False,53.27096,-6.12009,12.819093401045118,62,1,1,1,0,0,1,1,0
9169047,205.0,Entire home/apt,Entire cottage,Dublin City,Dublin,4,2.0,3.0,1.0,2,6,242,2.02,4.86,True,0,3,12.881587953456537,False,53.35388,-6.29274,2.2073931893393426,35,1,1,1,0,0,1,0,0
